date,volume,low,close,open,high
2023-04-04,45182448.21,25.08,25.18,25.81,25.90
2023-04-03,31823443.34,25.66,25.80,25.74,25.92
2023-03-31,39194876.00,25.25,25.75,25.25,25.96
2023-03-30,29763983.18,24.82,25.24,25.12,25.36
2023-03-29,55467939.70,25.05,25.07,25.81,25.81
2023-03-28,42767743.93,25.71,25.81,26.32,26.52
2023-03-27,53165950.42,25.65,26.27,25.91,26.29
2023-03-24,33727594.86,25.78,25.97,25.78,26.24
2023-03-23,43977500.91,25.61,25.77,26.15,26.24
2023-03-22,36921797.92,25.96,26.17,26.08,26.42
2023-03-21,31779902.44,25.55,25.98,25.55,26.03
2023-03-20,58888145.72,25.37,25.66,26.21,26.64
2023-03-17,41449870.88,26.41,26.44,26.76,26.98
2023-03-16,49798159.84,26.51,26.61,26.72,27.34
2023-03-15,46932661.14,26.49,26.87,26.49,27.19
2023-03-14,55354259.00,26.29,26.49,27.00,27.35
2023-03-13,69997323.35,26.74,27.13,27.65,27.81
2023-03-10,89683221.53,27.56,27.59,28.57,28.59
2023-03-09,64949795.70,28.33,28.67,28.58,29.00
2023-03-08,85832005.84,28.10,28.47,28.49,28.68
2023-03-07,124444675.52,28.78,28.78,29.99,30.10
2023-03-06,153327829.91,29.91,29.99,30.31,30.71
2023-03-03,195041436.13,29.09,30.88,29.26,31.10
2023-03-02,93303363.56,29.21,29.31,30.06,30.24
2023-03-01,130322462.26,29.15,30.04,29.39,30.29
2023-02-28,122412129.52,28.44,29.56,28.69,29.65
2023-02-27,94911531.28,28.79,28.80,29.27,29.78
2023-02-24,145290259.77,29.41,29.68,30.00,30.57
2023-02-23,195322622.79,29.35,30.58,29.85,30.77
2023-02-22,177494145.62,28.98,29.84,28.98,30.58
2023-02-21,120890450.35,29.10,29.35,29.11,29.72
2023-02-20,194747875.25,28.56,29.43,30.00,30.00
2023-02-17,303899291.58,27.79,29.96,27.83,30.00
2023-02-16,131281893.22,27.79,28.15,28.34,29.14
2023-02-15,77698757.02,28.12,28.40,28.57,28.70
2023-02-14,75153039.34,28.32,28.77,28.50,28.77
2023-02-13,66338748.49,28.28,28.55,28.47,28.62
2023-02-10,98699838.74,28.19,28.47,28.77,28.92
2023-02-09,86926191.13,28.55,28.92,29.11,29.19
2023-02-08,117713991.71,28.51,29.10,28.77,29.14
2023-02-07,121997798.15,28.43,28.76,28.72,28.99
2023-02-06,231242794.03,28.60,29.00,30.00,30.68
2023-02-03,229077122.63,27.60,28.90,27.71,29.57
2023-02-02,85397043.90,27.40,27.70,27.60,27.99
2023-02-01,89337012.92,27.28,27.68,27.33,27.71
2023-01-31,73570613.00,27.10,27.40,27.45,27.56
2023-01-30,109360070.13,26.90,27.44,27.01,27.46
2023-01-20,59498869.80,26.62,26.83,26.62,27.27
2023-01-19,60427215.00,26.20,26.50,26.46,26.76
2023-01-18,60226119.00,26.12,26.47,26.24,26.78
2023-01-17,109501999.00,26.01,26.26,27.10,27.20
