date,volume,low,close,open,high
2023-04-04,46997694.08,31.01,31.24,32.69,32.69
2023-04-03,28103316.20,31.68,32.32,31.79,32.49
2023-03-31,20441923.00,31.30,31.85,31.38,31.86
2023-03-30,28784384.84,31.36,31.47,32.20,32.48
2023-03-29,27862459.00,31.70,32.15,32.21,32.35
2023-03-28,26100810.00,32.30,32.35,32.70,33.06
2023-03-27,39727900.00,32.43,32.73,33.34,33.34
2023-03-24,65042573.33,32.21,33.03,32.28,33.55
2023-03-23,26584827.00,31.85,32.27,32.20,32.38
2023-03-22,35413245.00,31.69,32.23,32.00,32.50
2023-03-21,41549134.00,30.60,31.67,30.70,31.72
2023-03-20,59019135.00,30.52,30.70,31.76,31.91
2023-03-17,28127824.00,31.31,31.58,31.69,32.00
2023-03-16,29230851.00,31.66,31.69,32.55,32.57
2023-03-15,30761720.00,32.08,32.56,32.21,32.92
2023-03-14,53416375.96,31.26,32.24,33.03,33.03
2023-03-13,35694379.20,32.60,32.82,33.35,33.36
2023-03-10,38615987.00,32.70,33.34,33.13,33.75
2023-03-09,35925854.82,33.03,33.24,33.21,33.66
2023-03-08,26359181.00,32.63,33.04,32.63,33.15
2023-03-07,52273745.00,32.63,32.63,33.30,33.44
2023-03-06,36409649.00,33.11,33.22,33.58,33.58
2023-03-03,47266513.52,33.31,33.40,33.55,34.17
2023-03-02,44887313.00,33.81,33.85,34.74,34.74
2023-03-01,44045862.32,33.91,34.28,34.50,34.50
2023-02-28,48693483.00,33.80,34.54,34.20,34.74
2023-02-27,80714925.00,33.99,34.25,35.16,35.28
2023-02-24,98951579.64,34.86,35.10,36.00,36.64
2023-02-23,115540101.60,35.29,35.58,36.55,36.70
2023-02-22,171190002.01,35.35,36.73,35.46,37.50
2023-02-21,60896726.12,35.16,35.69,35.51,36.08
2023-02-20,67824070.55,34.60,35.54,35.47,35.60
2023-02-17,86638885.00,34.72,35.47,35.63,35.90
2023-02-16,147268082.52,34.88,35.04,36.60,36.78
2023-02-15,75638270.00,36.50,37.04,36.80,37.07
2023-02-14,118634309.00,36.60,36.93,37.49,37.50
2023-02-13,211977887.37,35.68,37.49,35.94,37.65
2023-02-10,121372631.60,35.42,35.83,36.04,36.75
2023-02-09,96626051.33,35.70,36.04,36.47,36.48
2023-02-08,204724880.00,36.00,36.17,37.20,37.20
2023-02-07,302357576.46,33.58,37.24,33.88,37.24
2023-02-06,86163146.76,33.38,33.85,33.38,34.60
2023-02-03,52791295.00,32.90,33.35,33.79,33.80
2023-02-02,46377018.00,33.56,33.75,34.00,34.00
2023-02-01,72783468.00,33.07,33.76,33.50,33.88
2023-01-31,55074089.00,32.78,33.37,33.22,33.46
2023-01-30,100016722.00,32.22,33.28,32.22,33.44
2023-01-20,36846899.12,31.91,32.05,31.91,32.43
2023-01-19,32240712.12,31.58,31.92,31.94,32.22
2023-01-18,24703782.48,31.92,31.94,32.08,32.20
2023-01-17,50995671.00,31.70,32.08,32.76,32.76
2023-01-16,48149250.16,32.05,32.52,32.30,32.63
2023-01-13,64408946.00,31.73,32.22,32.64,32.64
2023-01-12,86957592.00,32.40,32.45,33.56,33.65
2023-01-11,157646026.66,33.00,33.13,34.75,34.87
2023-01-10,119234944.00,35.02,35.05,35.74,36.18
2023-01-09,85079407.00,35.19,35.83,35.39,36.20
2023-01-06,154231220.00,35.21,35.72,36.80,36.99
2023-01-05,155646826.00,35.40,36.72,35.91,36.84
2023-01-04,160076382.00,35.90,36.50,36.40,37.08
2023-01-04,160076382.00,35.90,36.50,36.40,37.08
2023-01-03,163611401.00,35.29,36.39,35.98,36.77
2022-12-30,238831474.04,35.83,35.98,37.71,37.94
2022-12-29,365652479.33,37.60,37.71,39.39,40.48
2022-12-28,501026352.42,38.08,40.81,38.08,42.45
2022-12-27,353955178.52,37.60,38.69,38.67,39.82
2022-12-26,502996461.34,38.59,38.66,39.21,41.27
2022-12-23,382429185.22,33.80,38.03,34.58,38.03
2022-12-22,249313468.00,34.35,34.57,36.50,36.50
2022-12-21,223697316.00,33.26,37.21,33.88,37.21
2022-12-20,102375448.66,32.85,33.83,33.85,34.18
2022-12-19,141912068.00,33.78,34.23,36.02,36.19
2022-12-16,163991626.08,34.70,35.74,35.28,36.26
2022-12-15,150314851.39,34.91,35.30,35.23,35.95
2022-12-14,257773235.50,35.15,35.29,37.74,38.00
2022-12-13,374358843.71,37.21,38.28,39.85,40.00
2022-12-12,615287275.84,39.17,40.60,40.00,42.24
2022-12-09,269981157.61,35.46,38.40,35.49,38.40
2022-12-08,182748538.26,34.14,34.91,35.20,35.65
2022-12-07,129630201.00,33.86,34.73,34.61,34.92
2022-12-06,246145690.00,34.40,34.60,36.42,36.65
2022-12-05,249176481.31,35.85,36.83,37.21,37.50
2022-12-02,278351893.49,36.15,37.21,36.38,38.24
2022-12-01,298265866.37,35.70,36.39,39.32,39.56
2022-11-30,332657706.93,38.20,38.90,39.99,40.06
2022-11-29,528592056.71,36.58,40.13,37.58,41.88
2022-11-28,598039438.14,38.28,39.54,41.07,43.96
2022-11-25,615950428.68,38.58,42.53,42.10,44.28
2022-11-24,573365467.46,36.03,42.42,36.65,42.42
2022-11-23,297348272.06,38.56,38.56,42.00,42.50
2022-11-22,597180303.60,42.84,42.84,48.55,50.10
2022-11-21,705620697.26,46.03,47.60,47.38,51.48
2022-11-18,695404502.53,42.00,46.84,44.72,46.84
2022-11-17,387984918.74,38.80,42.58,38.80,42.58
2022-11-16,586799222.92,38.29,38.71,41.05,44.67
2022-11-15,79080371.20,40.85,40.85,40.85,40.85
2022-11-14,177045606.74,34.77,37.14,34.99,37.14
2022-11-11,181788903.90,30.48,33.76,31.01,33.76
2022-11-10,131406458.34,30.58,30.69,32.30,32.93
2022-11-09,90887468.98,31.00,31.55,31.41,32.09
2022-11-08,78103572.00,30.82,31.45,31.60,31.87
2022-11-07,179359366.40,31.41,31.60,32.44,33.14
2022-11-04,215230679.16,29.16,32.65,29.68,32.65
2022-11-03,67950916.85,28.35,29.68,28.81,30.20
2022-11-02,65521521.01,27.88,29.26,28.08,30.20
2022-11-01,25801891.28,27.63,28.08,28.30,28.42
2022-10-31,35065817.00,26.78,28.05,27.30,28.45
2022-10-28,50502853.00,27.02,27.33,28.41,28.75
2022-10-27,78627175.42,27.75,28.83,27.77,29.23
2022-10-26,67818040.85,26.92,27.91,26.92,28.77
2022-10-25,69820979.51,25.28,27.34,26.26,27.48
2022-10-24,92862390.00,26.76,26.80,27.40,28.56
2022-10-21,62919880.00,26.05,27.07,26.72,27.10
2022-10-20,86987992.20,26.48,26.60,26.92,27.69
2022-10-19,75332751.12,26.71,26.97,27.26,27.46
2022-10-18,133420805.62,26.80,27.50,27.47,27.50
2022-10-17,182388517.44,27.00,28.05,27.21,29.41
2022-10-14,66129904.60,24.31,26.74,24.31,26.74
2022-10-13,17116773.00,24.21,24.31,24.47,24.76
2022-10-12,21933617.50,24.06,24.60,24.26,24.75
2022-10-11,34128488.80,22.81,24.62,23.27,25.19
2022-10-10,18154023.80,22.67,23.60,23.01,24.30
2022-09-30,7702402.00,22.75,22.75,23.06,23.23
2022-09-29,8761922.00,22.86,23.09,23.18,23.58
2022-09-28,12067314.00,23.17,23.18,23.24,23.75
2022-09-27,8746333.81,22.72,23.29,23.00,23.42
2022-09-26,10918442.00,22.79,22.87,23.57,23.57
2022-09-23,11199928.00,22.70,23.54,23.76,24.38
2022-09-22,9846138.00,23.75,23.80,24.14,24.26
2022-09-21,13349897.00,23.10,23.93,23.34,24.14
2022-09-20,14827550.00,23.11,23.64,23.28,23.64
2022-09-19,12390366.00,22.80,23.28,23.50,23.72
2022-09-16,15274136.19,23.56,23.60,24.47,24.47
2022-09-15,15260775.00,24.26,24.30,24.75,24.93
2022-09-14,13716003.00,24.58,24.75,24.67,24.93
2022-09-13,14598670.00,24.99,25.08,25.16,25.43
2022-09-09,21627831.00,24.75,25.15,25.18,25.39
2022-09-08,30060070.80,24.75,24.99,25.21,25.64
2022-09-07,44928139.63,24.51,25.21,24.51,25.58
2022-09-06,22650058.82,24.25,24.65,24.46,24.70
2022-09-05,32996608.19,24.33,24.47,24.88,25.12
2022-09-02,29561766.00,24.68,24.86,24.90,25.18
2022-09-01,48832571.05,24.68,24.81,25.43,26.00
2022-08-31,65315845.00,25.56,25.59,27.76,27.76
2022-08-30,68116958.20,27.71,27.75,29.61,30.00
2022-08-29,42463636.51,29.52,29.72,30.14,30.60
2022-08-26,53692737.58,29.71,30.62,30.46,30.97
2022-08-25,62413057.58,29.41,30.62,30.00,30.75
2022-08-24,79239316.41,29.60,30.54,31.23,31.50
2022-08-23,90026466.68,30.20,31.07,30.45,31.33
2022-08-22,145212101.42,28.41,31.28,28.93,32.35
2022-08-19,94714227.54,28.37,29.41,29.12,29.68
2022-08-18,181181492.16,27.75,29.90,28.72,30.47
2022-08-17,134504223.05,26.60,28.89,26.92,29.54
2022-08-16,14101097.00,26.49,26.85,26.56,26.90
2022-08-15,10642007.00,26.23,26.48,26.79,26.79
2022-08-12,12464675.00,26.50,26.50,26.88,27.05
2022-08-11,17531907.76,26.76,26.88,26.89,27.10
2022-08-10,22375253.64,26.26,26.83,26.53,26.91
2022-08-09,16373410.00,26.15,26.54,26.45,26.67
2022-08-08,14901625.00,26.01,26.21,26.39,26.57
2022-08-05,19461257.00,25.53,26.26,25.76,26.26
2022-08-04,17748682.00,25.14,25.65,25.30,25.76
2022-08-03,15819676.00,25.03,25.08,25.35,25.91
2022-08-02,29891052.00,25.00,25.20,26.65,26.65
2022-08-01,18145408.00,26.34,26.70,26.77,27.14
2022-07-29,22232203.00,26.25,26.71,26.64,26.99
2022-07-28,16898646.00,26.25,26.63,26.25,26.70
2022-07-27,11023026.00,26.07,26.38,26.18,26.47
2022-07-26,13549932.00,25.52,26.23,25.83,26.26
2022-07-25,9438880.00,25.72,25.89,26.21,26.39
2022-07-22,13321075.00,25.80,26.05,26.39,26.44
2022-07-21,15592889.00,26.23,26.23,26.47,26.62
2022-07-20,13625921.00,26.03,26.44,26.25,26.49
2022-07-19,12911379.00,25.89,26.25,26.06,26.28
2022-07-18,15399841.40,25.47,26.05,25.53,26.31
2022-07-15,23265984.00,25.51,25.53,26.35,26.37
2022-07-14,30091639.00,25.23,26.33,25.23,26.59
2022-07-13,10570567.96,24.95,25.43,25.19,25.56
2022-07-12,16071740.83,25.10,25.10,25.81,25.87
2022-07-11,13667793.65,25.62,25.80,26.00,26.28
2022-07-08,19136509.00,25.83,26.01,25.83,26.50
2022-07-08,19136509.00,25.83,26.01,25.83,26.50
2022-07-07,11118950.00,25.65,25.77,25.90,26.16
2022-07-06,12273112.00,25.60,25.88,26.10,26.33
2022-07-05,18771703.00,25.70,26.00,26.49,26.55
2022-07-04,14754693.00,26.04,26.42,26.16,26.57
2022-07-01,17580156.00,26.16,26.30,26.45,26.78
2022-06-30,17209360.00,25.91,26.22,26.04,26.45
2022-06-29,16883509.00,26.01,26.03,26.37,26.59
2022-06-28,24162006.00,25.97,26.53,26.29,26.60
2022-06-27,17411305.00,25.89,26.21,26.25,26.46
2022-06-24,19801398.00,25.87,26.15,26.06,26.31
2022-06-23,14722708.00,25.45,25.94,25.54,25.98
2022-06-22,13667993.00,25.40,25.43,25.96,25.96
2022-06-21,20893759.00,25.51,25.80,26.16,26.25
2022-06-20,18900556.00,25.55,25.95,25.78,25.98
2022-06-17,20661833.00,24.95,25.65,25.19,25.65
2022-06-16,14916915.00,24.95,25.19,25.04,25.42
2022-06-15,15878222.00,24.95,25.05,24.95,25.36
2022-06-14,17628147.00,24.22,24.94,25.05,25.13
2022-06-13,13552119.00,24.81,25.22,24.99,25.30
2022-06-10,13655214.00,24.66,25.19,24.98,25.20
2022-06-09,21596040.00,24.60,24.81,25.54,25.65
2022-06-08,27334283.00,25.21,25.51,25.86,26.28
2022-06-07,36527987.00,25.80,25.85,26.71,26.71
2022-06-06,42347704.00,26.73,27.81,27.10,27.84
2022-06-02,36579822.00,25.91,26.95,26.32,27.19
2022-06-01,30628042.00,26.08,26.30,26.16,26.57
2022-05-31,38249539.00,25.42,26.17,26.02,26.57
2022-05-30,13363112.00,25.01,25.33,25.19,25.37
2022-05-27,15614157.00,24.75,25.10,25.31,25.56
2022-05-26,16787873.00,24.43,25.30,25.03,25.30
2022-05-25,15748232.00,24.78,25.20,24.78,25.29
2022-05-24,31061900.00,24.67,24.78,26.10,26.45
2022-05-23,20268346.00,25.82,26.03,25.82,26.35
2022-05-20,18556964.00,25.19,25.57,25.35,25.77
2022-05-19,15488646.00,24.85,25.29,24.99,25.32
2022-05-18,15695350.00,24.93,25.11,25.02,25.57
2022-05-17,16987963.00,24.78,25.02,25.11,25.41
2022-05-16,18761226.00,25.32,25.38,25.70,25.96
2022-05-13,17408961.00,25.41,25.68,25.93,26.16
2022-05-12,24786632.00,25.25,25.92,25.48,26.03
2022-05-11,35606340.00,25.60,25.65,26.33,26.45
2022-05-10,31931318.00,24.97,25.77,25.22,26.43
2022-05-09,18219088.00,25.01,25.49,25.34,25.65
2022-05-06,23997603.00,24.78,25.14,24.99,25.56
2022-05-05,36706076.00,24.70,25.40,25.04,25.68
2022-04-29,42811066.00,23.50,24.97,23.50,25.13
2022-04-28,55759014.00,23.40,23.63,25.38,25.38
2022-04-27,81654879.00,25.09,26.00,25.09,26.52
2022-04-26,130900786.00,27.82,27.88,28.88,29.79
2022-04-25,41566000.00,25.50,27.71,25.88,27.71
2022-04-22,25573274.00,24.89,25.19,25.86,26.13
2022-04-21,30089680.00,25.83,25.86,27.39,27.70
2022-04-20,17403703.00,27.39,27.50,27.88,28.08
2022-04-19,17452565.00,27.56,27.85,28.17,28.35
2022-04-18,24229675.00,27.38,28.17,28.12,28.40
2022-04-15,32446978.00,28.11,28.40,29.19,29.35
2022-04-14,33568946.00,28.60,29.26,28.60,29.69
2022-04-13,35635823.00,28.60,28.60,29.95,29.95
2022-04-12,34458318.00,29.08,30.27,29.70,30.35
2022-04-11,31509663.00,29.90,29.92,30.30,30.97
2022-04-08,34091717.00,30.33,30.53,31.50,31.51
