date,volume,low,close,open,high
2023-04-03,551512320.0,203.2,212.3,207.78,217.49
2023-03-31,438475445.0,192.0,200.88,205.01,205.01
2023-03-30,404675948.0,201.09,203.99,212.62,214.4
2023-03-29,656009417.0,195.0,214.93,222.0,222.0
2023-03-28,748388742.0,202.05,210.97,203.8,229.8
2023-03-27,259900140.0,186.0,191.5,193.24,198.85
2023-03-24,392646012.0,188.78,193.1,200.0,201.58
2023-03-23,170362531.0,194.76,200.0,198.04,201.44
2023-03-22,260580192.0,192.5,197.72,195.0,199.15
2023-03-21,172929571.0,192.41,199.06,194.0,204.12
2023-03-20,258635351.0,193.39,195.19,204.0,204.01
2023-03-17,259490953.0,198.7,204.78,199.22,209.93
2023-03-16,250792174.0,196.19,199.2,201.48,204.96
2023-03-15,225925697.0,200.56,204.48,208.35,210.82
2023-03-14,402338557.0,195.0,208.02,196.5,212.79
2023-03-13,316483371.0,183.24,198.9,183.99,198.9
2023-03-10,263552721.0,183.03,185.55,185.0,192.0
2023-03-09,194668811.0,183.63,186.7,185.86,189.9
2023-03-08,205741818.0,180.01,185.43,185.0,189.97
2023-03-07,346661817.0,178.1,184.66,178.1,191.0
2023-03-06,274479357.0,172.5,178.1,173.56,183.94
2023-03-03,140426539.0,170.33,172.48,171.19,175.37
2023-03-02,230872769.0,170.5,174.34,176.9,179.8
2023-03-01,373975696.0,167.02,178.1,170.19,182.7
2023-02-28,149501155.0,162.59,165.24,163.0,168.57
2023-02-27,75634922.0,161.38,161.68,163.03,165.49
2023-02-24,82924961.0,162.62,163.5,165.73,167.0
2023-02-23,81486194.0,164.3,165.64,166.89,168.99
2023-02-22,159617244.0,163.54,168.2,169.99,170.88
2023-02-21,277167289.0,166.99,168.75,166.99,174.16
2023-02-20,138849513.0,160.01,164.99,164.09,165.69
2023-02-17,149375046.0,163.2,163.45,167.8,168.93
2023-02-16,289858442.0,165.6,167.39,172.5,173.9
2023-02-15,200147205.0,168.16,173.0,170.5,174.85
2023-02-14,186058915.0,169.19,170.5,171.0,174.73
2023-02-13,280729988.0,163.51,170.49,169.99,172.32
2023-02-10,196604445.0,169.1,169.19,173.99,174.95
2023-02-09,273547213.0,171.0,173.99,176.93,177.0
2023-02-08,170838788.0,174.01,176.93,178.97,179.61
2023-02-07,336280086.0,173.0,176.65,181.4,183.56
2023-02-06,260325995.0,180.34,181.4,187.0,190.78
2023-02-03,200729798.0,184.65,187.65,184.65,189.86
