date,volume,low,close,open,high
2023-04-04,125602136.0,5.01,5.06,5.1,5.12
2023-04-03,105072391.09,5.08,5.1,5.13,5.17
2023-03-31,67654936.04,5.12,5.15,5.12,5.19
2023-03-30,67781181.7,5.09,5.13,5.12,5.2
2023-03-29,101851759.83,5.11,5.13,5.2,5.28
2023-03-28,185083661.71,5.19,5.23,5.31,5.4
2023-03-27,211741842.17,5.04,5.3,5.06,5.33
2023-03-24,57244280.74,5.03,5.04,5.06,5.08
2023-03-23,84192906.73,5.05,5.06,5.13,5.13
2023-03-22,59108214.0,5.1,5.13,5.14,5.18
2023-03-21,57581792.15,5.09,5.16,5.1,5.17
2023-03-20,72630652.76,5.05,5.11,5.1,5.11
2023-03-17,103300571.43,5.06,5.11,5.15,5.17
2023-03-16,190254821.59,5.08,5.09,5.35,5.36
2023-03-15,37801972.6,5.14,5.19,5.14,5.22
2023-03-14,77448797.76,5.06,5.13,5.19,5.23
2023-03-13,63722253.95,5.17,5.2,5.28,5.31
2023-03-10,54764532.76,5.27,5.27,5.33,5.35
2023-03-09,48479511.81,5.31,5.34,5.37,5.4
2023-03-08,44722155.61,5.32,5.36,5.33,5.38
2023-03-07,79131176.49,5.34,5.35,5.49,5.52
2023-03-06,83397787.0,5.41,5.5,5.45,5.53
2023-03-03,56291106.56,5.39,5.43,5.41,5.48
2023-03-02,65381332.84,5.38,5.41,5.4,5.46
2023-03-01,51864212.09,5.36,5.4,5.4,5.41
2023-02-28,75861335.0,5.31,5.38,5.34,5.39
2023-02-27,120300840.22,5.26,5.28,5.4,5.42
2023-02-24,73342653.66,5.39,5.41,5.49,5.51
2023-02-23,59904132.0,5.45,5.5,5.5,5.52
2023-02-22,53951343.11,5.45,5.49,5.49,5.52
2023-02-21,99436178.28,5.44,5.52,5.45,5.58
2023-02-20,172038839.97,5.38,5.44,5.5,5.53
2023-02-17,101098751.64,5.45,5.51,5.48,5.62
2023-02-16,130043100.62,5.43,5.47,5.6,5.61
2023-02-15,88534457.65,5.57,5.59,5.68,5.69
2023-02-14,82189700.01,5.63,5.65,5.72,5.76
2023-02-13,140619200.0,5.57,5.71,5.63,5.73
2023-02-10,148515705.5,5.53,5.62,5.57,5.69
2023-02-09,131230581.04,5.45,5.57,5.47,5.59
2023-02-08,141086297.25,5.44,5.45,5.58,5.59
2023-02-07,215402294.12,5.4,5.6,5.43,5.61
2023-02-06,88169415.0,5.35,5.41,5.38,5.45
2023-02-03,133167541.9,5.3,5.4,5.44,5.45
2023-02-02,237969186.97,5.39,5.43,5.6,5.64
2023-02-01,158073482.35,5.46,5.63,5.55,5.74
2023-01-31,281194504.19,5.47,5.52,5.7,5.99
2023-01-30,254080993.57,5.36,5.66,5.4,5.7
2023-01-20,76943032.43,5.28,5.35,5.28,5.36
2023-01-19,99362996.4,5.16,5.31,5.2,5.37
2023-01-18,45409194.08,5.15,5.18,5.18,5.2
2023-01-17,41559389.18,5.15,5.17,5.19,5.21
2023-01-16,59325027.37,5.14,5.19,5.17,5.21
2023-01-13,47403938.82,5.13,5.17,5.17,5.21
2023-01-12,75456353.73,5.17,5.18,5.28,5.29
2023-01-11,139857616.92,5.16,5.29,5.2,5.38
2023-01-10,145759606.21,5.09,5.2,5.32,5.33
2023-01-09,93502242.92,5.26,5.37,5.31,5.46
2023-01-06,67573937.96,5.2,5.26,5.28,5.32
2023-01-05,97497746.25,5.13,5.31,5.16,5.33
2023-01-04,54531462.97,5.13,5.14,5.18,5.22
2023-01-04,54531462.97,5.13,5.14,5.18,5.22
2023-01-03,60529160.45,5.06,5.18,5.08,5.21
2022-12-30,52212272.47,5.04,5.07,5.08,5.12
2022-12-29,55128936.72,5.05,5.06,5.12,5.16
2022-12-28,54376731.64,5.12,5.13,5.16,5.23
2022-12-27,65613444.72,5.18,5.18,5.19,5.27
2022-12-26,81164907.0,5.05,5.24,5.1,5.24
2022-12-23,73568094.86,5.04,5.09,5.17,5.2
